# ctau,m1,m0,ms,eff_lowet,eff_highet,eff_lowet_error,eff_highet_error
1.585e+00,4.890e+02,4.190e+02,1.000e+03,5.112e-05,5.156e-05,1.133e-05,1.076e-05
1.848e+00,4.890e+02,4.190e+02,1.000e+03,4.079e-05,5.064e-05,1.025e-05,1.157e-05
2.154e+00,4.890e+02,4.190e+02,1.000e+03,4.266e-05,4.655e-05,9.553e-06,1.026e-05
2.512e+00,4.890e+02,4.190e+02,1.000e+03,5.103e-05,4.422e-05,1.055e-05,1.035e-05
2.929e+00,4.890e+02,4.190e+02,1.000e+03,4.274e-05,3.122e-05,9.440e-06,8.260e-06
3.415e+00,4.890e+02,4.190e+02,1.000e+03,5.814e-05,4.194e-05,1.033e-05,1.043e-05
3.981e+00,4.890e+02,4.190e+02,1.000e+03,4.507e-05,2.776e-05,9.525e-06,8.178e-06
4.642e+00,4.890e+02,4.190e+02,1.000e+03,4.445e-05,3.363e-05,7.888e-06,7.963e-06
5.412e+00,4.890e+02,4.190e+02,1.000e+03,6.031e-05,2.232e-05,1.090e-05,6.616e-06
6.310e+00,4.890e+02,4.190e+02,1.000e+03,4.762e-05,1.636e-05,8.744e-06,5.396e-06
7.356e+00,4.890e+02,4.190e+02,1.000e+03,6.333e-05,2.240e-05,1.089e-05,7.474e-06
8.577e+00,4.890e+02,4.190e+02,1.000e+03,4.988e-05,1.859e-05,8.023e-06,6.596e-06
1.000e+01,4.890e+02,4.190e+02,1.000e+03,4.400e-05,1.322e-05,8.196e-06,5.508e-06
1.000e-01,6.120e+02,5.420e+02,1.250e+03,2.708e-08,1.981e-07,3.087e-09,1.405e-08
1.166e-01,6.120e+02,5.420e+02,1.250e+03,2.708e-08,1.981e-07,3.087e-09,1.405e-08
1.359e-01,6.120e+02,5.420e+02,1.250e+03,3.751e-08,5.167e-07,1.087e-08,3.190e-07
1.585e-01,6.120e+02,5.420e+02,1.250e+03,5.685e-08,3.152e-07,2.992e-08,1.180e-07
1.848e-01,6.120e+02,5.420e+02,1.250e+03,4.578e-08,2.808e-07,1.895e-08,8.420e-08
2.154e-01,6.120e+02,5.420e+02,1.250e+03,9.678e-08,7.910e-07,3.776e-08,3.559e-07
2.512e-01,6.120e+02,5.420e+02,1.250e+03,1.468e-07,1.919e-06,9.305e-08,1.609e-06
2.929e-01,6.120e+02,5.420e+02,1.250e+03,5.589e-07,5.372e-06,2.952e-07,2.850e-06
3.415e-01,6.120e+02,5.420e+02,1.250e+03,5.419e-07,4.936e-06,1.951e-07,2.121e-06
3.981e-01,6.120e+02,5.420e+02,1.250e+03,2.806e-06,1.471e-05,1.768e-06,5.532e-06
4.642e-01,6.120e+02,5.420e+02,1.250e+03,1.753e-06,1.750e-05,4.692e-07,4.809e-06
5.412e-01,6.120e+02,5.420e+02,1.250e+03,1.858e-06,1.489e-05,4.498e-07,3.717e-06
6.310e-01,6.120e+02,5.420e+02,1.250e+03,6.483e-06,2.541e-05,3.167e-06,6.782e-06
7.356e-01,6.120e+02,5.420e+02,1.250e+03,2.146e-05,2.660e-05,7.665e-06,7.194e-06
8.577e-01,6.120e+02,5.420e+02,1.250e+03,1.036e-05,3.226e-05,4.672e-06,8.063e-06
1.000e+00,6.120e+02,5.420e+02,1.250e+03,3.446e-05,5.867e-05,9.664e-06,1.261e-05
1.166e+00,6.120e+02,5.420e+02,1.250e+03,2.739e-05,5.400e-05,7.763e-06,1.205e-05
1.359e+00,6.120e+02,5.420e+02,1.250e+03,4.285e-05,5.807e-05,1.080e-05,1.144e-05
1.585e+00,6.120e+02,5.420e+02,1.250e+03,4.679e-05,6.467e-05,1.105e-05,1.237e-05
1.848e+00,6.120e+02,5.420e+02,1.250e+03,6.062e-05,7.513e-05,1.302e-05,1.429e-05
2.154e+00,6.120e+02,5.420e+02,1.250e+03,5.515e-05,6.088e-05,1.089e-05,1.304e-05
2.512e+00,6.120e+02,5.420e+02,1.250e+03,5.621e-05,5.651e-05,1.032e-05,1.049e-05
2.929e+00,6.120e+02,5.420e+02,1.250e+03,5.550e-05,4.611e-05,1.075e-05,1.047e-05
3.415e+00,6.120e+02,5.420e+02,1.250e+03,5.698e-05,4.693e-05,1.116e-05,1.050e-05
3.981e+00,6.120e+02,5.420e+02,1.250e+03,5.685e-05,3.669e-05,1.114e-05,8.990e-06
4.642e+00,6.120e+02,5.420e+02,1.250e+03,6.513e-05,3.115e-05,1.109e-05,7.786e-06
5.412e+00,6.120e+02,5.420e+02,1.250e+03,6.702e-05,3.848e-05,1.169e-05,9.902e-06
6.310e+00,6.120e+02,5.420e+02,1.250e+03,8.517e-05,3.575e-05,1.243e-05,9.738e-06
7.356e+00,6.120e+02,5.420e+02,1.250e+03,6.373e-05,1.088e-05,9.708e-06,2.616e-06
8.577e+00,6.120e+02,5.420e+02,1.250e+03,7.794e-05,1.821e-05,1.161e-05,7.154e-06
1.000e+01,6.120e+02,5.420e+02,1.250e+03,7.058e-05,3.157e-05,1.169e-05,9.519e-06
1.000e-01,7.340e+02,6.640e+02,1.500e+03,2.286e-08,1.756e-07,2.836e-09,1.487e-08
1.166e-01,7.340e+02,6.640e+02,1.500e+03,2.286e-08,1.756e-07,2.836e-09,1.487e-08
1.359e-01,7.340e+02,6.640e+02,1.500e+03,3.329e-08,4.942e-07,1.081e-08,3.190e-07
1.585e-01,7.340e+02,6.640e+02,1.500e+03,2.286e-08,1.756e-07,2.836e-09,1.487e-08
1.848e-01,7.340e+02,6.640e+02,1.500e+03,2.624e-08,1.861e-07,4.413e-09,1.824e-08
2.154e-01,7.340e+02,6.640e+02,1.500e+03,1.228e-07,1.212e-06,6.794e-08,8.789e-07
2.512e-01,7.340e+02,6.640e+02,1.500e+03,6.627e-07,8.612e-06,3.009e-07,4.305e-06
2.929e-01,7.340e+02,6.640e+02,1.500e+03,5.309e-07,5.575e-06,2.221e-07,2.361e-06
3.415e-01,7.340e+02,6.640e+02,1.500e+03,2.951e-07,2.379e-06,1.250e-07,1.310e-06
3.981e-01,7.340e+02,6.640e+02,1.500e+03,9.324e-07,9.885e-06,3.868e-07,4.406e-06
4.642e-01,7.340e+02,6.640e+02,1.500e+03,6.358e-06,2.248e-05,3.868e-06,7.974e-06
5.412e-01,7.340e+02,6.640e+02,1.500e+03,9.289e-06,2.398e-05,5.300e-06,7.404e-06
6.310e-01,7.340e+02,6.640e+02,1.500e+03,5.339e-06,1.771e-05,3.740e-06,4.437e-06
7.356e-01,7.340e+02,6.640e+02,1.500e+03,9.563e-06,2.183e-05,3.995e-06,7.116e-06
8.577e-01,7.340e+02,6.640e+02,1.500e+03,2.176e-05,5.278e-05,7.006e-06,1.118e-05
1.000e+00,7.340e+02,6.640e+02,1.500e+03,2.028e-05,3.845e-05,7.372e-06,8.882e-06
1.166e+00,7.340e+02,6.640e+02,1.500e+03,2.467e-05,4.764e-05,6.928e-06,9.204e-06
1.359e+00,7.340e+02,6.640e+02,1.500e+03,4.671e-05,4.828e-05,1.115e-05,9.322e-06
1.585e+00,7.340e+02,6.640e+02,1.500e+03,4.452e-05,5.773e-05,1.028e-05,1.219e-05
1.848e+00,7.340e+02,6.640e+02,1.500e+03,4.091e-05,4.649e-05,9.263e-06,1.025e-05
2.154e+00,7.340e+02,6.640e+02,1.500e+03,6.184e-05,6.099e-05,1.103e-05,1.159e-05
2.512e+00,7.340e+02,6.640e+02,1.500e+03,4.200e-05,5.865e-05,1.037e-05,1.250e-05
2.929e+00,7.340e+02,6.640e+02,1.500e+03,5.707e-05,5.144e-05,1.104e-05,1.049e-05
3.415e+00,7.340e+02,6.640e+02,1.500e+03,5.889e-05,4.440e-05,1.088e-05,9.670e-06
3.981e+00,7.340e+02,6.640e+02,1.500e+03,7.134e-05,4.436e-05,1.150e-05,1.033e-05
4.642e+00,7.340e+02,6.640e+02,1.500e+03,5.270e-05,2.689e-05,9.148e-06,4.699e-06
5.412e+00,7.340e+02,6.640e+02,1.500e+03,6.543e-05,1.688e-05,1.003e-05,3.495e-06
6.310e+00,7.340e+02,6.640e+02,1.500e+03,6.519e-05,1.655e-05,1.000e-05,3.836e-06
7.356e+00,7.340e+02,6.640e+02,1.500e+03,5.699e-05,2.113e-05,8.955e-06,6.639e-06
8.577e+00,7.340e+02,6.640e+02,1.500e+03,4.628e-05,1.245e-05,7.853e-06,4.995e-06
1.000e+01,7.340e+02,6.640e+02,1.500e+03,5.089e-05,1.211e-05,7.842e-06,2.652e-06
1.000e-01,8.570e+02,7.870e+02,1.750e+03,1.794e-08,1.171e-07,2.512e-09,1.054e-08
1.166e-01,8.570e+02,7.870e+02,1.750e+03,1.794e-08,1.171e-07,2.512e-09,1.054e-08
1.359e-01,8.570e+02,7.870e+02,1.750e+03,1.794e-08,1.171e-07,2.512e-09,1.054e-08
1.585e-01,8.570e+02,7.870e+02,1.750e+03,1.794e-08,1.171e-07,2.512e-09,1.054e-08
1.848e-01,8.570e+02,7.870e+02,1.750e+03,3.664e-08,1.998e-07,1.887e-08,8.369e-08
2.154e-01,8.570e+02,7.870e+02,1.750e+03,1.713e-07,2.351e-06,1.085e-07,1.719e-06
2.512e-01,8.570e+02,7.870e+02,1.750e+03,4.002e-08,2.104e-07,1.917e-08,8.435e-08
2.929e-01,8.570e+02,7.870e+02,1.750e+03,2.324e-07,1.828e-06,1.220e-07,1.275e-06
3.415e-01,8.570e+02,7.870e+02,1.750e+03,8.038e-07,3.818e-06,4.129e-07,1.892e-06
3.981e-01,8.570e+02,7.870e+02,1.750e+03,3.774e-06,1.205e-05,2.324e-06,6.292e-06
4.642e-01,8.570e+02,7.870e+02,1.750e+03,1.280e-06,4.440e-06,6.885e-07,1.921e-06
5.412e-01,8.570e+02,7.870e+02,1.750e+03,8.640e-06,2.503e-05,3.530e-06,8.810e-06
6.310e-01,8.570e+02,7.870e+02,1.750e+03,2.600e-06,1.264e-05,8.484e-07,3.282e-06
7.356e-01,8.570e+02,7.870e+02,1.750e+03,9.700e-06,2.861e-05,3.789e-06,8.910e-06
8.577e-01,8.570e+02,7.870e+02,1.750e+03,1.924e-05,3.564e-05,7.027e-06,9.227e-06
1.000e+00,8.570e+02,7.870e+02,1.750e+03,2.267e-05,4.021e-05,7.427e-06,9.545e-06
1.166e+00,8.570e+02,7.870e+02,1.750e+03,3.816e-05,5.031e-05,1.113e-05,1.127e-05
1.359e+00,8.570e+02,7.870e+02,1.750e+03,3.247e-05,5.013e-05,7.873e-06,1.069e-05
1.585e+00,8.570e+02,7.870e+02,1.750e+03,3.695e-05,4.081e-05,8.917e-06,8.579e-06
1.848e+00,8.570e+02,7.870e+02,1.750e+03,3.714e-05,5.275e-05,8.715e-06,1.134e-05
2.154e+00,8.570e+02,7.870e+02,1.750e+03,5.721e-05,6.412e-05,1.125e-05,1.319e-05
2.512e+00,8.570e+02,7.870e+02,1.750e+03,5.761e-05,4.706e-05,9.703e-06,8.966e-06
2.929e+00,8.570e+02,7.870e+02,1.750e+03,5.841e-05,3.856e-05,1.009e-05,7.710e-06
3.415e+00,8.570e+02,7.870e+02,1.750e+03,6.157e-05,4.120e-05,1.024e-05,8.456e-06
3.981e+00,8.570e+02,7.870e+02,1.750e+03,8.198e-05,4.174e-05,1.237e-05,8.917e-06
4.642e+00,8.570e+02,7.870e+02,1.750e+03,6.367e-05,2.950e-05,1.121e-05,9.005e-06
5.412e+00,8.570e+02,7.870e+02,1.750e+03,7.851e-05,2.369e-05,1.161e-05,6.835e-06
6.310e+00,8.570e+02,7.870e+02,1.750e+03,9.883e-05,3.249e-05,1.371e-05,8.378e-06
7.356e+00,8.570e+02,7.870e+02,1.750e+03,6.104e-05,1.612e-05,9.088e-06,3.034e-06
8.577e+00,8.570e+02,7.870e+02,1.750e+03,7.307e-05,2.321e-05,1.123e-05,7.536e-06
1.000e+01,8.570e+02,7.870e+02,1.750e+03,6.698e-05,1.742e-05,1.045e-05,6.347e-06
1.000e-01,9.790e+02,9.090e+02,2.000e+03,1.583e-08,1.102e-07,2.360e-09,1.145e-08
1.166e-01,9.790e+02,9.090e+02,2.000e+03,1.583e-08,1.102e-07,2.360e-09,1.145e-08
1.359e-01,9.790e+02,9.090e+02,2.000e+03,1.583e-08,1.102e-07,2.360e-09,1.145e-08
1.585e-01,9.790e+02,9.090e+02,2.000e+03,1.583e-08,1.102e-07,2.360e-09,1.145e-08
1.848e-01,9.790e+02,9.090e+02,2.000e+03,2.643e-08,1.152e-07,1.086e-08,1.251e-08
2.154e-01,9.790e+02,9.090e+02,2.000e+03,2.259e-08,1.313e-07,5.332e-09,1.883e-08
2.512e-01,9.790e+02,9.090e+02,2.000e+03,1.583e-08,1.121e-07,2.360e-09,1.161e-08
2.929e-01,9.790e+02,9.090e+02,2.000e+03,1.511e-06,4.343e-06,1.424e-06,3.669e-06
3.415e-01,9.790e+02,9.090e+02,2.000e+03,4.805e-08,2.608e-07,2.002e-08,8.717e-08
3.981e-01,9.790e+02,9.090e+02,2.000e+03,5.908e-07,3.900e-06,2.020e-07,1.755e-06
4.642e-01,9.790e+02,9.090e+02,2.000e+03,1.132e-06,7.407e-06,4.339e-07,2.527e-06
5.412e-01,9.790e+02,9.090e+02,2.000e+03,2.647e-06,1.447e-05,1.570e-06,5.443e-06
6.310e-01,9.790e+02,9.090e+02,2.000e+03,2.333e-06,1.651e-05,5.780e-07,4.089e-06
7.356e-01,9.790e+02,9.090e+02,2.000e+03,4.296e-06,1.953e-05,1.721e-06,5.795e-06
8.577e-01,9.790e+02,9.090e+02,2.000e+03,1.717e-05,3.864e-05,5.894e-06,9.034e-06
1.000e+00,9.790e+02,9.090e+02,2.000e+03,9.478e-06,2.334e-05,2.805e-06,4.763e-06
1.166e+00,9.790e+02,9.090e+02,2.000e+03,2.682e-05,3.654e-05,7.730e-06,7.756e-06
1.359e+00,9.790e+02,9.090e+02,2.000e+03,3.476e-05,4.947e-05,9.205e-06,1.117e-05
1.585e+00,9.790e+02,9.090e+02,2.000e+03,5.249e-05,4.481e-05,1.075e-05,8.484e-06
1.848e+00,9.790e+02,9.090e+02,2.000e+03,5.034e-05,4.285e-05,9.586e-06,8.230e-06
2.154e+00,9.790e+02,9.090e+02,2.000e+03,6.552e-05,5.938e-05,1.257e-05,1.149e-05
2.512e+00,9.790e+02,9.090e+02,2.000e+03,6.597e-05,4.282e-05,1.121e-05,8.481e-06
2.929e+00,9.790e+02,9.090e+02,2.000e+03,9.113e-05,5.921e-05,1.446e-05,1.261e-05
3.415e+00,9.790e+02,9.090e+02,2.000e+03,7.199e-05,4.694e-05,1.188e-05,1.042e-05
3.981e+00,9.790e+02,9.090e+02,2.000e+03,7.402e-05,4.143e-05,1.176e-05,9.515e-06
4.642e+00,9.790e+02,9.090e+02,2.000e+03,8.581e-05,3.077e-05,1.230e-05,6.560e-06
5.412e+00,9.790e+02,9.090e+02,2.000e+03,7.353e-05,2.789e-05,1.203e-05,8.195e-06
6.310e+00,9.790e+02,9.090e+02,2.000e+03,6.678e-05,2.296e-05,1.030e-05,6.596e-06
7.356e+00,9.790e+02,9.090e+02,2.000e+03,8.958e-05,2.125e-05,1.161e-05,4.757e-06
8.577e+00,9.790e+02,9.090e+02,2.000e+03,7.354e-05,1.452e-05,1.050e-05,4.769e-06
1.000e+01,9.790e+02,9.090e+02,2.000e+03,8.076e-05,2.023e-05,1.188e-05,7.100e-06
1.000e-01,1.220e+02,3.200e+01,2.500e+02,1.844e-06,1.058e-05,3.413e-07,3.410e-06
1.166e-01,1.220e+02,3.200e+01,2.500e+02,2.905e-06,1.642e-05,6.184e-07,4.018e-06
1.359e-01,1.220e+02,3.200e+01,2.500e+02,3.251e-06,1.666e-05,8.444e-07,4.052e-06
1.585e-01,1.220e+02,3.200e+01,2.500e+02,5.097e-06,3.056e-05,1.210e-06,7.959e-06
1.848e-01,1.220e+02,3.200e+01,2.500e+02,9.876e-06,9.113e-05,1.496e-06,1.551e-05
2.154e-01,1.220e+02,3.200e+01,2.500e+02,1.474e-05,9.403e-05,3.054e-06,1.495e-05
2.512e-01,1.220e+02,3.200e+01,2.500e+02,2.184e-05,1.560e-04,3.672e-06,1.854e-05
2.929e-01,1.220e+02,3.200e+01,2.500e+02,3.345e-05,2.162e-04,3.920e-06,2.080e-05
3.415e-01,1.220e+02,3.200e+01,2.500e+02,5.723e-05,3.363e-04,7.409e-06,2.906e-05
3.981e-01,1.220e+02,3.200e+01,2.500e+02,7.393e-05,3.988e-04,1.050e-05,3.073e-05
4.642e-01,1.220e+02,3.200e+01,2.500e+02,1.219e-04,5.167e-04,1.388e-05,3.643e-05
5.412e-01,1.220e+02,3.200e+01,2.500e+02,1.661e-04,6.545e-04,1.750e-05,4.220e-05
6.310e-01,1.220e+02,3.200e+01,2.500e+02,2.290e-04,7.438e-04,2.344e-05,4.498e-05
7.356e-01,1.220e+02,3.200e+01,2.500e+02,2.577e-04,8.623e-04,2.317e-05,4.723e-05
8.577e-01,1.220e+02,3.200e+01,2.500e+02,3.537e-04,1.000e-03,2.943e-05,5.135e-05
1.000e+00,1.220e+02,3.200e+01,2.500e+02,3.878e-04,9.956e-04,3.017e-05,5.108e-05
1.166e+00,1.220e+02,3.200e+01,2.500e+02,4.690e-04,1.022e-03,3.390e-05,4.999e-05
1.359e+00,1.220e+02,3.200e+01,2.500e+02,5.056e-04,1.022e-03,3.390e-05,5.014e-05
1.585e+00,1.220e+02,3.200e+01,2.500e+02,5.874e-04,1.004e-03,3.719e-05,4.935e-05
1.848e+00,1.220e+02,3.200e+01,2.500e+02,6.008e-04,1.051e-03,3.799e-05,5.374e-05
2.154e+00,1.220e+02,3.200e+01,2.500e+02,6.806e-04,9.577e-04,4.085e-05,5.064e-05
2.512e+00,1.220e+02,3.200e+01,2.500e+02,6.320e-04,8.205e-04,3.721e-05,4.606e-05
2.929e+00,1.220e+02,3.200e+01,2.500e+02,6.539e-04,7.444e-04,3.794e-05,4.341e-05
3.415e+00,1.220e+02,3.200e+01,2.500e+02,5.778e-04,5.465e-04,3.461e-05,3.567e-05
3.981e+00,1.220e+02,3.200e+01,2.500e+02,6.057e-04,5.787e-04,3.633e-05,3.989e-05
4.642e+00,1.220e+02,3.200e+01,2.500e+02,4.855e-04,4.279e-04,3.205e-05,3.263e-05
5.412e+00,1.220e+02,3.200e+01,2.500e+02,4.297e-04,3.762e-04,3.014e-05,3.029e-05
6.310e+00,1.220e+02,3.200e+01,2.500e+02,3.765e-04,2.921e-04,2.702e-05,2.473e-05
7.356e+00,1.220e+02,3.200e+01,2.500e+02,3.100e-04,2.119e-04,2.233e-05,1.992e-05
8.577e+00,1.220e+02,3.200e+01,2.500e+02,2.483e-04,1.539e-04,1.998e-05,1.765e-05
1.000e+01,1.220e+02,3.200e+01,2.500e+02,2.585e-04,1.608e-04,2.268e-05,2.020e-05
1.000e-01,2.440e+02,1.540e+02,5.000e+02,2.030e-07,1.698e-06,1.275e-08,4.243e-08
1.166e-01,2.440e+02,1.540e+02,5.000e+02,2.030e-07,1.698e-06,1.275e-08,4.243e-08
1.359e-01,2.440e+02,1.540e+02,5.000e+02,2.030e-07,1.697e-06,1.275e-08,4.242e-08
1.585e-01,2.440e+02,1.540e+02,5.000e+02,3.450e-07,6.442e-06,9.748e-08,4.382e-06
1.848e-01,2.440e+02,1.540e+02,5.000e+02,4.894e-07,3.039e-06,1.918e-07,9.254e-07
2.154e-01,2.440e+02,1.540e+02,5.000e+02,1.016e-06,7.854e-06,5.194e-07,4.200e-06
2.512e-01,2.440e+02,1.540e+02,5.000e+02,1.961e-06,1.722e-05,6.361e-07,6.365e-06
2.929e-01,2.440e+02,1.540e+02,5.000e+02,1.741e-06,1.437e-05,4.375e-07,4.915e-06
3.415e-01,2.440e+02,1.540e+02,5.000e+02,2.164e-06,2.292e-05,5.356e-07,7.107e-06
3.981e-01,2.440e+02,1.540e+02,5.000e+02,2.762e-06,2.691e-05,5.309e-07,7.506e-06
4.642e-01,2.440e+02,1.540e+02,5.000e+02,9.581e-06,3.689e-05,3.488e-06,1.001e-05
5.412e-01,2.440e+02,1.540e+02,5.000e+02,8.320e-06,3.442e-05,3.813e-06,8.178e-06
6.310e-01,2.440e+02,1.540e+02,5.000e+02,2.252e-05,6.116e-05,7.056e-06,1.332e-05
7.356e-01,2.440e+02,1.540e+02,5.000e+02,1.644e-05,5.583e-05,5.460e-06,1.272e-05
8.577e-01,2.440e+02,1.540e+02,5.000e+02,1.793e-05,6.199e-05,4.559e-06,1.246e-05
1.000e+00,2.440e+02,1.540e+02,5.000e+02,3.045e-05,7.142e-05,7.931e-06,1.270e-05
1.166e+00,2.440e+02,1.540e+02,5.000e+02,3.572e-05,7.880e-05,9.462e-06,1.364e-05
1.359e+00,2.440e+02,1.540e+02,5.000e+02,3.379e-05,8.131e-05,7.636e-06,1.324e-05
1.585e+00,2.440e+02,1.540e+02,5.000e+02,2.605e-05,7.446e-05,5.125e-06,9.684e-06
1.848e+00,2.440e+02,1.540e+02,5.000e+02,8.192e-05,1.172e-04,1.458e-05,1.730e-05
2.154e+00,2.440e+02,1.540e+02,5.000e+02,5.764e-05,9.426e-05,1.084e-05,1.467e-05
2.512e+00,2.440e+02,1.540e+02,5.000e+02,7.551e-05,1.014e-04,1.248e-05,1.498e-05
2.929e+00,2.440e+02,1.540e+02,5.000e+02,8.314e-05,9.081e-05,1.226e-05,1.481e-05
3.415e+00,2.440e+02,1.540e+02,5.000e+02,1.014e-04,9.325e-05,1.387e-05,1.530e-05
3.981e+00,2.440e+02,1.540e+02,5.000e+02,8.887e-05,6.599e-05,1.110e-05,9.195e-06
4.642e+00,2.440e+02,1.540e+02,5.000e+02,1.110e-04,7.048e-05,1.338e-05,1.245e-05
5.412e+00,2.440e+02,1.540e+02,5.000e+02,1.164e-04,5.120e-05,1.354e-05,7.692e-06
6.310e+00,2.440e+02,1.540e+02,5.000e+02,1.500e-04,6.284e-05,1.533e-05,9.863e-06
7.356e+00,2.440e+02,1.540e+02,5.000e+02,1.558e-04,4.673e-05,1.592e-05,8.453e-06
8.577e+00,2.440e+02,1.540e+02,5.000e+02,1.305e-04,2.847e-05,1.315e-05,3.588e-06
1.000e+01,2.440e+02,1.540e+02,5.000e+02,1.674e-04,4.070e-05,1.597e-05,7.736e-06
1.000e-01,3.670e+02,2.770e+02,7.500e+02,1.384e-07,1.052e-06,9.065e-09,3.057e-08
1.166e-01,3.670e+02,2.770e+02,7.500e+02,1.384e-07,1.052e-06,9.065e-09,3.057e-08
1.359e-01,3.670e+02,2.770e+02,7.500e+02,1.488e-07,1.371e-06,1.382e-08,3.201e-07
1.585e-01,3.670e+02,2.770e+02,7.500e+02,1.549e-07,1.383e-06,1.457e-08,3.204e-07
1.848e-01,3.670e+02,2.770e+02,7.500e+02,3.502e-07,4.197e-06,2.011e-07,3.133e-06
2.154e-01,3.670e+02,2.770e+02,7.500e+02,6.149e-07,6.098e-06,2.567e-07,3.406e-06
2.512e-01,3.670e+02,2.770e+02,7.500e+02,1.604e-06,1.266e-05,5.829e-07,4.332e-06
2.929e-01,3.670e+02,2.770e+02,7.500e+02,3.959e-06,1.884e-05,2.794e-06,8.362e-06
3.415e-01,3.670e+02,2.770e+02,7.500e+02,2.163e-06,1.814e-05,5.604e-07,5.354e-06
3.981e-01,3.670e+02,2.770e+02,7.500e+02,5.996e-06,3.207e-05,2.429e-06,8.627e-06
4.642e-01,3.670e+02,2.770e+02,7.500e+02,8.560e-06,3.218e-05,4.437e-06,8.473e-06
5.412e-01,3.670e+02,2.770e+02,7.500e+02,4.204e-06,2.885e-05,9.163e-07,6.605e-06
6.310e-01,3.670e+02,2.770e+02,7.500e+02,2.055e-05,6.783e-05,6.859e-06,1.449e-05
7.356e-01,3.670e+02,2.770e+02,7.500e+02,1.785e-05,6.017e-05,5.226e-06,1.257e-05
8.577e-01,3.670e+02,2.770e+02,7.500e+02,3.703e-05,9.461e-05,9.561e-06,1.576e-05
1.000e+00,3.670e+02,2.770e+02,7.500e+02,3.677e-05,9.926e-05,8.801e-06,1.561e-05
1.166e+00,3.670e+02,2.770e+02,7.500e+02,3.602e-05,1.051e-04,7.691e-06,1.570e-05
1.359e+00,3.670e+02,2.770e+02,7.500e+02,4.838e-05,8.421e-05,1.071e-05,1.312e-05
1.585e+00,3.670e+02,2.770e+02,7.500e+02,5.401e-05,1.037e-04,1.179e-05,1.489e-05
1.848e+00,3.670e+02,2.770e+02,7.500e+02,7.479e-05,1.269e-04,1.344e-05,1.883e-05
2.154e+00,3.670e+02,2.770e+02,7.500e+02,6.577e-05,9.583e-05,1.192e-05,1.381e-05
2.512e+00,3.670e+02,2.770e+02,7.500e+02,6.929e-05,1.144e-04,1.214e-05,1.684e-05
2.929e+00,3.670e+02,2.770e+02,7.500e+02,7.978e-05,8.929e-05,1.336e-05,1.440e-05
3.415e+00,3.670e+02,2.770e+02,7.500e+02,6.673e-05,7.527e-05,1.071e-05,1.264e-05
3.981e+00,3.670e+02,2.770e+02,7.500e+02,9.897e-05,7.840e-05,1.411e-05,1.296e-05
4.642e+00,3.670e+02,2.770e+02,7.500e+02,1.049e-04,8.161e-05,1.496e-05,1.499e-05
5.412e+00,3.670e+02,2.770e+02,7.500e+02,7.971e-05,4.265e-05,1.061e-05,7.097e-06
6.310e+00,3.670e+02,2.770e+02,7.500e+02,1.224e-04,6.230e-05,1.409e-05,1.199e-05
7.356e+00,3.670e+02,2.770e+02,7.500e+02,1.292e-04,5.032e-05,1.438e-05,1.080e-05
8.577e+00,3.670e+02,2.770e+02,7.500e+02,1.492e-04,4.146e-05,1.560e-05,8.107e-06
1.000e+01,3.670e+02,2.770e+02,7.500e+02,1.500e-04,2.990e-05,1.508e-05,6.801e-06
1.000e-01,4.890e+02,3.990e+02,1.000e+03,1.147e-07,7.932e-07,6.638e-09,2.805e-08
1.166e-01,4.890e+02,3.990e+02,1.000e+03,1.147e-07,7.932e-07,6.638e-09,2.805e-08
1.359e-01,4.890e+02,3.990e+02,1.000e+03,1.147e-07,7.927e-07,6.638e-09,2.804e-08
1.585e-01,4.890e+02,3.990e+02,1.000e+03,3.177e-07,3.537e-06,2.005e-07,2.731e-06
1.848e-01,4.890e+02,3.990e+02,1.000e+03,3.155e-07,3.926e-06,2.009e-07,3.133e-06
2.154e-01,4.890e+02,3.990e+02,1.000e+03,9.403e-07,9.552e-06,3.680e-07,4.205e-06
2.512e-01,4.890e+02,3.990e+02,1.000e+03,4.703e-06,6.968e-06,4.361e-06,4.437e-06
2.929e-01,4.890e+02,3.990e+02,1.000e+03,9.048e-07,9.661e-06,3.174e-07,4.099e-06
3.415e-01,4.890e+02,3.990e+02,1.000e+03,1.026e-06,9.136e-06,3.996e-07,3.873e-06
3.981e-01,4.890e+02,3.990e+02,1.000e+03,2.660e-06,1.360e-05,1.229e-06,4.211e-06
4.642e-01,4.890e+02,3.990e+02,1.000e+03,1.005e-05,3.859e-05,4.171e-06,1.114e-05
5.412e-01,4.890e+02,3.990e+02,1.000e+03,7.561e-06,4.105e-05,2.902e-06,9.599e-06
6.310e-01,4.890e+02,3.990e+02,1.000e+03,1.952e-05,5.765e-05,7.590e-06,1.340e-05
7.356e-01,4.890e+02,3.990e+02,1.000e+03,1.967e-05,6.006e-05,6.304e-06,1.151e-05
8.577e-01,4.890e+02,3.990e+02,1.000e+03,3.551e-05,8.319e-05,1.028e-05,1.556e-05
1.000e+00,4.890e+02,3.990e+02,1.000e+03,3.114e-05,8.058e-05,8.652e-06,1.481e-05
1.166e+00,4.890e+02,3.990e+02,1.000e+03,4.144e-05,1.099e-04,9.602e-06,1.718e-05
1.359e+00,4.890e+02,3.990e+02,1.000e+03,4.251e-05,9.418e-05,8.866e-06,1.604e-05
1.585e+00,4.890e+02,3.990e+02,1.000e+03,5.989e-05,1.103e-04,1.161e-05,1.665e-05
